Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
FD666U,6.37,low,0.16,Meat,78.46,OUT36Z,1999,High,Tier 3,Supermarket Type2,2047.73
FD310M,14.6,low,0.2,Canned,259.94,OUT91V,1990,High,Tier 1,Supermarket Type2,2397.66
FD834R,,regular,0.18,Seafood,168.96,OUT82D,2002,Medium,Tier 2,Supermarket Type1,1294.88
FD358H,11.82,low,0.27,Breads,180.46,OUT58J,1997,High,Tier 1,Supermarket Type2,1801.25
FD565J,9.83,low,0.06,Fruits and Vegetables,75.86,OUT84R,2001,Medium,Tier 2,Supermarket Type1,1330.67
FD743F,8.03,low,0.05,Starchy Foods,263.83,OUT86G,2000,Small,Tier 2,Supermarket Type2,1076.98
FD285H,13.33,regular,0.34,Starchy Foods,76.48,OUT56W,1986,Small,Tier 1,Supermarket Type2,1777.15
FD648R,15.5,low,0.26,Snack Foods,33.67,OUT26Y,1988,Small,Tier 3,Supermarket Type2,1579.61
FD161A,12.46,low,0.28,Starchy Foods,234.82,OUT24V,2004,High,Tier 3,Grocery Store,1153.76
FD325N,12.79,regular,0.06,Soft Drinks,156.5,OUT87K,2009,Small,Tier 1,Supermarket Type3,1946.29
FD666L,9.39,regular,0.27,Soft Drinks,165.64,OUT50W,1992,Small,Tier 1,Supermarket Type1,889.85
FD117K,12.52,regular,0.27,Canned,230.83,OUT21K,2008,High,Tier 3,Supermarket Type1,1292.51
FD965A,17.48,regular,0.16,Soft Drinks,36.78,OUT38P,1999,,Tier 1,Grocery Store,475.27
FD103P,10.42,low,0.07,Canned,57.41,OUT95T,1998,Medium,Tier 1,Supermarket Type1,1271.37
FD967F,17.7,regular,0.2,Others,71.56,OUT62T,1999,Small,Tier 1,Supermarket Type1,763.86
FD123I,8.8,low,0.04,Breakfast,188.12,OUT44N,2006,High,Tier 2,Supermarket Type3,2468.9
FD611G,,regular,0.35,Seafood,40.05,OUT88Y,1999,Medium,Tier 1,Supermarket Type2,1445.41
FD715S,17.49,regular,0.26,Baking Goods,142.59,OUT97Y,1990,High,Tier 1,Supermarket Type1,1820.92
FD514R,8.6,low,0.24,Others,89.28,OUT41T,1994,Medium,Tier 2,Supermarket Type1,861.51
FD676P,4.95,NA,0.17,Health and Hygiene,98.73,OUT92S,1987,Small,Tier 3,Supermarket Type3,2385.66
FD468Y,,low,0.04,Breakfast,131.06,OUT12F,1998,High,Tier 2,Supermarket Type3,3269.42
FD456O,17.06,regular,0.4,Breakfast,94.5,OUT44X,1993,Medium,Tier 2,Grocery Store,965.79
FD760H,18.91,low,0.06,Seafood,250.28,OUT86H,1991,Small,Tier 3,Supermarket Type1,1174.37
FD192T,14.05,regular,0.36,Snack Foods,90.58,OUT30F,2004,Small,Tier 1,Supermarket Type2,1482.66
FD563J,6.14,regular,0.03,Snack Foods,41.4,OUT47J,1998,High,Tier 2,Grocery Store,909.04
FD270H,19.37,low,0.14,Soft Drinks,101.88,OUT18O,1987,Medium,Tier 2,Supermarket Type1,1328.71
FD533K,8.27,low,0.28,Snack Foods,113.38,OUT40B,1991,High,Tier 2,Supermarket Type2,1812.85
FD646H,13.5,NA,0.17,Household,106.57,OUT69J,2009,Medium,Tier 1,Grocery Store,673.11
FD351Y,10.84,low,0.39,Hard Drinks,110.76,OUT11U,1990,High,Tier 1,Supermarket Type1,1670.1
FD271D,8.56,low,0.11,Soft Drinks,262.07,OUT70J,1989,Medium,Tier 1,Grocery Store,683.67
FD565L,14.35,NA,0.11,Health and Hygiene,56.93,OUT24T,1992,Medium,Tier 1,Supermarket Type2,1518.54
FD100S,,low,0.34,Canned,111.26,OUT68H,2000,Medium,Tier 1,Grocery Store,909.0
FD462Y,21.36,regular,0.35,Others,194.95,OUT87K,2007,High,Tier 3,Supermarket Type3,3179.13
FD978F,10.22,regular,0.03,Others,217.32,OUT26Z,1986,Small,Tier 3,Supermarket Type3,2103.62
FD718A,13.27,low,0.32,Baking Goods,170.14,OUT58Y,1994,Medium,Tier 1,Supermarket Type2,1282.34
FD868B,5.55,low,0.32,Hard Drinks,171.07,OUT37B,2009,Medium,Tier 1,Supermarket Type2,1908.7
FD505P,12.84,regular,0.36,Dairy,55.32,OUT28B,1992,High,Tier 2,Supermarket Type1,1517.92
FD829D,11.92,regular,0.26,Breakfast,256.37,OUT57N,1999,Medium,Tier 2,Supermarket Type3,2752.46
FD755G,9.38,regular,0.27,Dairy,250.38,OUT47X,1986,,Tier 1,Grocery Store,811.05
FD179M,6.4,regular,0.4,Hard Drinks,71.44,OUT47W,2001,High,Tier 2,Supermarket Type3,3953.63
FD439M,9.85,low,0.04,Seafood,123.25,OUT49G,1990,Small,Tier 2,Supermarket Type3,1813.99
FD675R,6.21,low,0.38,Fruits and Vegetables,236.17,OUT17B,2001,High,Tier 3,Supermarket Type1,1409.46
FD442Z,7.57,regular,0.16,Baking Goods,67.97,OUT88D,1996,Medium,Tier 2,Grocery Store,931.98
FD699H,14.88,regular,0.31,Breads,255.29,OUT66W,2000,Small,Tier 3,Supermarket Type2,1084.97
FD438Q,8.69,low,0.32,Starchy Foods,30.69,OUT66U,2008,Small,Tier 2,Grocery Store,766.73
FD731Y,4.63,low,0.31,Soft Drinks,262.29,OUT45Z,1992,Small,Tier 1,Supermarket Type1,824.06
FD299A,8.99,low,0.19,Snack Foods,87.8,OUT82M,1998,,Tier 1,Supermarket Type2,1566.92
FD167K,8.9,regular,0.19,Dairy,160.83,OUT14Q,2008,Small,Tier 1,Supermarket Type2,1231.91
FD788F,12.73,low,0.32,Seafood,229.36,OUT24F,2006,Medium,Tier 1,Supermarket Type1,1225.83
FD690J,9.35,regular,0.06,Breakfast,35.27,OUT80V,1995,Medium,Tier 2,Supermarket Type2,1423.3
FD331B,5.17,low,0.13,Breads,242.08,OUT65E,1993,High,Tier 1,Supermarket Type2,2839.41
FD152L,12.21,regular,0.1,Breads,141.76,OUT48Z,1993,High,Tier 2,Supermarket Type3,2906.87
FD575J,7.31,low,0.04,Frozen Foods,147.14,OUT22S,2002,Small,Tier 1,Supermarket Type1,722.91
FD439T,12.59,regular,0.25,Hard Drinks,88.75,OUT20P,1990,Medium,Tier 3,Supermarket Type3,2307.84
FD515B,18.73,low,0.09,Seafood,255.96,OUT29A,2000,Small,Tier 2,Supermarket Type2,1801.25
FD341F,14.5,regular,0.05,Fruits and Vegetables,161.79,OUT72Z,2003,Small,Tier 2,Supermarket Type2,1103.8
FD349N,,regular,0.17,Baking Goods,186.98,OUT31V,1990,Small,Tier 2,Supermarket Type3,1716.41
FD184Y,7.52,regular,0.24,Breads,188.51,OUT11J,2002,Small,Tier 1,Grocery Store,549.3
FD255D,15.46,regular,0.2,Starchy Foods,212.96,OUT10E,1990,High,Tier 3,Grocery Store,1336.14
FD802S,15.32,low,0.03,Snack Foods,185.46,OUT55Q,2003,Medium,Tier 3,Supermarket Type2,1590.73
FD202C,17.5,NA,0.3,Household,47.11,OUT84F,1986,Medium,Tier 2,Supermarket Type1,1220.16
FD210R,4.92,low,0.06,Fruits and Vegetables,140.2,OUT85S,2004,Medium,Tier 2,Supermarket Type1,1544.29
FD720Q,5.68,NA,0.02,Household,59.72,OUT30P,2009,Small,Tier 2,Supermarket Type1,1192.54
FD132Z,5.12,regular,0.32,Frozen Foods,239.77,OUT53Q,1990,High,Tier 2,Supermarket Type1,2018.29
FD400P,17.96,regular,0.13,Seafood,74.6,OUT61A,1992,High,Tier 2,Supermarket Type2,1886.97
FD252T,16.55,regular,0.34,Meat,66.06,OUT29C,1987,Small,Tier 2,Supermarket Type1,1018.6
FD229J,13.14,low,0.29,Snack Foods,201.11,OUT19S,2009,Small,Tier 2,Supermarket Type1,1232.12
FD545A,19.01,regular,0.17,Breads,135.76,OUT25P,2006,High,Tier 2,Supermarket Type1,1957.66
FD472K,18.64,low,0.29,Meat,225.55,OUT60M,1996,High,Tier 1,Supermarket Type3,2987.84
FD291F,15.35,NA,0.02,Household,84.06,OUT69Q,1997,Medium,Tier 2,Grocery Store,842.74
FD824B,6.2,regular,0.07,Breads,111.25,OUT94U,2009,,Tier 3,Supermarket Type1,843.73
FD195F,11.71,low,0.11,Canned,209.82,OUT52J,1986,Medium,Tier 2,Supermarket Type1,1353.33
FD838L,11.19,low,0.33,Dairy,122.18,OUT63C,2009,Medium,Tier 1,Supermarket Type3,2127.64
FD445A,8.87,regular,0.39,Fruits and Vegetables,160.07,OUT23E,2009,High,Tier 2,Supermarket Type2,2826.95
FD774V,20.65,low,0.37,Baking Goods,217.49,OUT74R,2001,Medium,Tier 3,Supermarket Type1,1251.49
FD565U,5.73,low,0.3,Others,201.31,OUT85J,1994,,Tier 1,Supermarket Type3,2526.02
FD517L,12.85,low,0.26,Breakfast,178.63,OUT90Y,1987,Medium,Tier 1,Supermarket Type2,2270.8
FD336U,6.86,regular,0.25,Seafood,124.56,OUT85O,1999,High,Tier 3,Supermarket Type3,3871.08
FD693Q,5.66,regular,0.2,Soft Drinks,94.3,OUT60Q,1985,Small,Tier 3,Grocery Store,600.96
FD506A,10.51,NA,0.06,Health and Hygiene,128.17,OUT65D,1987,Medium,Tier 1,Supermarket Type1,1540.29
FD913X,21.37,regular,0.19,Soft Drinks,128.26,OUT91Y,1994,High,Tier 3,Grocery Store,1048.54
FD665S,18.88,regular,0.24,Snack Foods,152.25,OUT24P,1997,High,Tier 3,Supermarket Type1,1344.11
FD539F,17.55,low,0.01,Breads,157.12,OUT52P,1992,Small,Tier 3,Supermarket Type1,766.73
FD848Q,17.21,low,0.31,Seafood,241.7,OUT31Q,1994,Small,Tier 3,Grocery Store,608.68
FD846K,10.89,regular,0.25,Soft Drinks,107.92,OUT56G,2009,Medium,Tier 1,Supermarket Type1,1169.79
FD994H,5.26,regular,0.24,Meat,242.33,OUT10P,1987,Small,Tier 1,Grocery Store,799.42
FD224G,13.14,low,0.21,Soft Drinks,91.9,OUT78D,2001,Medium,Tier 2,Grocery Store,922.0
FD907F,9.49,regular,0.39,Frozen Foods,69.38,OUT55L,1997,,Tier 2,Supermarket Type2,1745.88
FD164K,9.95,regular,0.11,Baking Goods,203.42,OUT28V,1990,High,Tier 1,Grocery Store,1275.68
FD973Y,14.36,regular,0.03,Baking Goods,60.39,OUT65G,2001,Small,Tier 2,Supermarket Type2,1760.99
FD752E,16.52,low,0.01,Others,246.67,OUT85V,2007,Small,Tier 3,Supermarket Type1,868.8
FD496U,15.36,NA,0.34,Household,217.02,OUT92X,1991,High,Tier 2,Supermarket Type3,2790.24
FD684W,6.86,low,0.03,Snack Foods,180.34,OUT12Q,1996,Small,Tier 1,Supermarket Type3,1791.63
FD187I,14.93,regular,0.26,Breads,157.02,OUT22M,2001,,Tier 2,Grocery Store,620.31
FD664U,7.46,low,0.33,Frozen Foods,120.78,OUT53H,2004,Medium,Tier 3,Supermarket Type3,2752.3
FD941B,13.59,regular,0.4,Snack Foods,265.73,OUT47C,1988,Medium,Tier 3,Supermarket Type1,1363.43
FD935Y,9.33,regular,0.02,Snack Foods,264.54,OUT29R,1995,High,Tier 2,Supermarket Type1,1728.75
FD415V,7.6,low,0.31,Starchy Foods,196.9,OUT48A,1985,Small,Tier 2,Supermarket Type2,1063.33
FD195I,7.91,regular,0.36,Fruits and Vegetables,264.99,OUT77M,2004,Small,Tier 3,Supermarket Type2,1640.94
FD886V,15.69,regular,0.34,Frozen Foods,177.35,OUT50H,1990,Small,Tier 2,Grocery Store,595.56
FD418W,13.86,low,0.37,Baking Goods,214.44,OUT80W,2002,,Tier 2,Supermarket Type1,735.86
FD870C,6.38,NA,0.36,Household,167.8,OUT49A,1987,Small,Tier 2,Supermarket Type2,1747.03
FD196L,8.73,regular,0.13,Breads,184.77,OUT10G,2000,Small,Tier 1,Grocery Store,607.04
FD209Q,7.18,regular,0.04,Snack Foods,177.09,OUT30L,2002,Medium,Tier 3,Supermarket Type2,2079.95
FD764K,15.45,NA,0.23,Health and Hygiene,76.67,OUT99G,2005,,Tier 1,Supermarket Type2,1816.22
FD229K,18.02,regular,0.32,Fruits and Vegetables,106.16,OUT97G,1992,High,Tier 3,Supermarket Type1,1813.18
FD894M,18.89,low,0.1,Starchy Foods,247.87,OUT73J,1992,High,Tier 3,Supermarket Type2,1763.49
FD497M,13.05,regular,0.35,Snack Foods,214.82,OUT77S,1996,High,Tier 3,Supermarket Type1,1681.34
FD375P,6.32,regular,0.27,Dairy,220.95,OUT88H,2007,High,Tier 2,Supermarket Type3,3282.53
FD515L,8.24,regular,0.24,Starchy Foods,85.57,OUT34V,1993,Small,Tier 1,Supermarket Type3,2051.88
FD235T,13.28,low,0.02,Dairy,171.84,OUT15O,1992,High,Tier 1,Grocery Store,1332.63
FD383H,6.58,low,0.31,Snack Foods,209.74,OUT83A,2005,Small,Tier 1,Supermarket Type3,1719.2
FD449N,6.17,low,0.05,Baking Goods,229.63,OUT67J,1989,Medium,Tier 1,Grocery Store,841.76
FD775H,8.13,regular,0.18,Frozen Foods,160.72,OUT97R,1999,Medium,Tier 2,Supermarket Type2,1858.37
FD292Q,6.54,low,0.16,Baking Goods,233.11,OUT94P,2000,Medium,Tier 2,Supermarket Type1,1067.38
FD103B,6.03,regular,0.14,Seafood,86.97,OUT69K,1986,Small,Tier 2,Supermarket Type3,1770.58
FD213S,18.77,regular,0.3,Snack Foods,243.66,OUT28S,1993,Small,Tier 2,Supermarket Type2,1233.51
FD166L,7.15,regular,0.39,Canned,218.62,OUT68W,1994,Medium,Tier 3,Grocery Store,1018.66
FD959E,13.04,NA,0.3,Health and Hygiene,98.78,OUT59R,1990,High,Tier 2,Supermarket Type1,1555.93
FD899P,18.9,low,0.3,Seafood,156.2,OUT92F,1997,Small,Tier 1,Supermarket Type3,1539.18
FD479H,8.39,NA,0.27,Health and Hygiene,112.64,OUT42S,1988,Medium,Tier 3,Grocery Store,605.48
FD680G,19.22,regular,0.33,Soft Drinks,247.35,OUT40S,1993,Small,Tier 1,Supermarket Type3,1827.2
FD252B,9.88,NA,0.31,Health and Hygiene,204.18,OUT51X,2007,High,Tier 1,Supermarket Type3,3182.53
FD291G,7.44,regular,0.37,Starchy Foods,79.25,OUT49U,2009,Medium,Tier 1,Grocery Store,989.73
FD743Z,14.79,regular,0.18,Starchy Foods,119.61,OUT95M,2003,,Tier 1,Supermarket Type2,1748.76
FD300P,11.58,low,0.25,Hard Drinks,148.35,OUT51C,1995,Medium,Tier 3,Supermarket Type3,3052.63
FD604O,15.52,regular,0.21,Hard Drinks,60.79,OUT65J,1985,High,Tier 2,Supermarket Type1,1337.08
FD987C,7.37,NA,0.01,Household,236.71,OUT36D,1998,Small,Tier 2,Supermarket Type1,794.8
FD326V,,NA,0.17,Household,203.09,OUT37N,1996,High,Tier 1,Supermarket Type3,2328.8
FD518H,,low,0.06,Frozen Foods,106.08,OUT45P,2003,Small,Tier 3,Supermarket Type2,1813.43
FD726H,6.06,low,0.35,Breakfast,173.86,OUT21Z,1993,Medium,Tier 1,Grocery Store,911.48
FD654K,18.8,NA,0.17,Health and Hygiene,99.14,OUT94W,2007,High,Tier 2,Supermarket Type3,2298.39
FD202F,11.03,regular,0.29,Fruits and Vegetables,39.47,OUT74L,1992,Medium,Tier 2,Supermarket Type1,1387.49
FD465W,6.75,low,0.05,Soft Drinks,268.21,OUT67J,2007,High,Tier 2,Supermarket Type3,3299.13
FD121Q,10.25,low,0.15,Canned,199.16,OUT45M,1990,High,Tier 3,Grocery Store,1003.39
FD300N,,low,0.28,Canned,41.5,OUT35I,1994,High,Tier 1,Grocery Store,813.84
FD237C,8.7,low,0.37,Breakfast,57.64,OUT25U,2008,Small,Tier 3,Supermarket Type3,1767.09
FD257S,19.14,regular,0.24,Baking Goods,181.76,OUT18K,2000,,Tier 2,Supermarket Type2,3027.29
FD645L,16.76,low,0.04,Others,149.79,OUT97A,1988,Medium,Tier 1,Supermarket Type1,1193.28
FD525G,9.82,NA,0.21,Household,134.81,OUT65O,2007,Small,Tier 1,Supermarket Type1,1050.34
FD948M,13.83,regular,0.19,Canned,185.67,OUT78Q,2003,Medium,Tier 1,Supermarket Type2,1863.3
FD956Y,14.19,regular,0.19,Baking Goods,212.26,OUT66R,1995,Small,Tier 3,Supermarket Type3,2436.02
FD402Y,6.22,low,0.11,Soft Drinks,186.29,OUT78D,1987,Small,Tier 2,Grocery Store,738.15
FD817I,12.55,low,0.04,Frozen Foods,65.26,OUT24J,2000,Small,Tier 3,Grocery Store,803.35
FD651O,5.62,low,0.33,Others,39.17,OUT26P,1986,High,Tier 1,Grocery Store,938.07
FD650F,5.88,NA,0.14,Household,42.48,OUT43Q,1995,Medium,Tier 3,Grocery Store,852.61
FD970N,11.71,low,0.1,Dairy,61.15,OUT27Z,1992,Medium,Tier 2,Grocery Store,584.53
FD838O,9.45,NA,0.38,Household,262.79,OUT79F,2008,Small,Tier 2,Supermarket Type3,2352.75
FD967V,10.59,regular,0.35,Breads,140.89,OUT13C,2009,High,Tier 2,Supermarket Type1,1641.51
FD185U,5.68,low,0.05,Fruits and Vegetables,60.54,OUT31W,2008,High,Tier 1,Grocery Store,927.3
FD549Y,12.92,NA,0.16,Household,65.82,OUT78P,1996,Medium,Tier 1,Supermarket Type1,1108.5
FD488R,8.73,low,0.09,Snack Foods,163.93,OUT24Y,2001,,Tier 2,Supermarket Type1,1060.99
FD658J,18.96,regular,0.17,Meat,88.05,OUT86Q,2003,Small,Tier 1,Supermarket Type2,1381.95
FD254L,14.3,regular,0.12,Seafood,216.42,OUT46G,2004,High,Tier 1,Supermarket Type3,3078.95
FD619B,,regular,0.26,Snack Foods,143.77,OUT69B,1986,Medium,Tier 1,Supermarket Type3,2937.37
FD453O,19.98,low,0.26,Snack Foods,117.12,OUT53F,1996,Small,Tier 2,Supermarket Type2,1182.89
FD225P,16.24,low,0.24,Soft Drinks,82.95,OUT62J,1993,Medium,Tier 3,Supermarket Type3,2904.26
FD474T,16.94,NA,0.26,Health and Hygiene,117.71,OUT31Y,2003,High,Tier 1,Supermarket Type2,2013.75
FD154A,14.21,low,0.09,Others,257.91,OUT36P,1998,High,Tier 2,Grocery Store,812.93
FD976H,9.78,regular,0.04,Breakfast,98.68,OUT33I,1987,High,Tier 3,Grocery Store,1178.27
FD358H,21.27,regular,0.36,Snack Foods,264.68,OUT25J,2001,Small,Tier 2,Grocery Store,653.91
FD660E,10.95,regular,0.26,Fruits and Vegetables,87.88,OUT73P,2001,High,Tier 1,Supermarket Type2,2874.5
FD165Z,15.63,regular,0.4,Baking Goods,155.89,OUT44P,1989,,Tier 3,Supermarket Type1,1380.25
FD402U,18.5,NA,0.18,Household,73.62,OUT31H,2003,High,Tier 3,Supermarket Type3,2784.95
FD348A,18.12,regular,0.12,Meat,172.95,OUT26X,2008,Small,Tier 1,Supermarket Type2,1421.92
FD184D,20.56,low,0.17,Starchy Foods,242.64,OUT15Y,1994,Medium,Tier 2,Grocery Store,859.13
FD987C,21.47,low,0.12,Others,177.67,OUT33Z,1992,Medium,Tier 2,Supermarket Type2,1488.87
FD986U,6.72,regular,0.36,Hard Drinks,238.11,OUT12Q,1987,Medium,Tier 1,Supermarket Type1,978.15
FD983S,17.64,regular,0.21,Seafood,193.26,OUT75K,2001,Medium,Tier 2,Supermarket Type2,1535.61
FD669S,18.91,low,0.26,Fruits and Vegetables,259.49,OUT74H,1990,Medium,Tier 1,Grocery Store,619.78
FD951S,6.66,regular,0.38,Soft Drinks,85.9,OUT17R,2007,Medium,Tier 3,Supermarket Type1,1310.95
FD158S,18.04,low,0.03,Breads,31.36,OUT40N,1991,High,Tier 3,Supermarket Type2,1815.81
FD701U,16.16,regular,0.16,Baking Goods,153.99,OUT25Z,2008,High,Tier 2,Supermarket Type1,1116.21
FD828M,10.84,NA,0.26,Health and Hygiene,141.53,OUT68H,1999,Small,Tier 1,Grocery Store,551.32
FD193O,5.92,low,0.1,Frozen Foods,88.06,OUT96M,2000,Small,Tier 3,Supermarket Type1,718.39
FD331C,18.42,low,0.29,Baking Goods,52.49,OUT62C,2008,High,Tier 2,Supermarket Type3,2853.79
FD197D,10.07,NA,0.25,Household,177.53,OUT74A,2009,Medium,Tier 2,Supermarket Type3,2796.23
FD930B,12.46,low,0.34,Fruits and Vegetables,118.65,OUT85G,1995,Small,Tier 1,Supermarket Type1,674.58
FD113P,18.8,low,0.11,Starchy Foods,207.45,OUT98Y,1995,High,Tier 3,Supermarket Type1,1268.78
FD942M,20.85,regular,0.21,Seafood,210.5,OUT25U,1998,High,Tier 2,Supermarket Type2,2597.08
FD911W,16.74,low,0.13,Fruits and Vegetables,79.66,OUT27D,1987,Medium,Tier 3,Supermarket Type3,3035.69
FD890K,12.33,low,0.22,Meat,121.76,OUT46G,2002,High,Tier 3,Grocery Store,1113.78
FD588V,14.32,low,0.05,Meat,117.75,OUT13L,1989,Medium,Tier 3,Supermarket Type1,1109.99
FD320M,15.93,low,0.35,Starchy Foods,126.65,OUT87G,1989,High,Tier 1,Supermarket Type1,1386.04
FD445A,6.09,NA,0.35,Household,98.46,OUT19F,1993,Medium,Tier 2,Supermarket Type3,2665.44
FD517V,16.98,regular,0.11,Snack Foods,188.25,OUT15X,2005,High,Tier 3,Supermarket Type1,1093.88
FD538B,5.23,regular,0.33,Fruits and Vegetables,31.91,OUT15H,2007,Medium,Tier 2,Supermarket Type1,859.05
FD143M,9.21,low,0.23,Frozen Foods,75.19,OUT17H,1991,Medium,Tier 1,Supermarket Type1,1030.54
FD937W,,regular,0.06,Hard Drinks,249.59,OUT13Y,1989,High,Tier 1,Supermarket Type3,3417.34
FD202L,8.0,low,0.06,Breakfast,254.6,OUT37Q,1995,High,Tier 1,Supermarket Type2,1915.5
FD287B,18.72,low,0.02,Hard Drinks,216.79,OUT83G,2000,High,Tier 3,Supermarket Type3,3289.86
FD637Q,14.95,regular,0.05,Seafood,269.23,OUT47V,1986,,Tier 1,Supermarket Type1,1309.68
FD912H,17.74,low,0.33,Frozen Foods,127.27,OUT67X,1991,High,Tier 1,Supermarket Type2,2683.43
FD663V,6.06,regular,0.37,Breads,259.45,OUT77I,1998,Medium,Tier 3,Supermarket Type1,905.64
FD729U,7.9,low,0.14,Snack Foods,262.22,OUT25D,1988,High,Tier 2,Supermarket Type1,1521.16
FD619X,16.37,regular,0.34,Hard Drinks,243.9,OUT82L,2007,High,Tier 1,Grocery Store,1233.05
FD116T,9.51,NA,0.2,Household,266.61,OUT67Q,2003,High,Tier 1,Supermarket Type2,2099.22
FD927Y,8.36,regular,0.22,Canned,256.71,OUT94S,2002,High,Tier 3,Supermarket Type3,3871.94
FD902X,20.38,low,0.15,Breakfast,61.59,OUT84Y,2005,Small,Tier 3,Supermarket Type2,1049.88
FD401B,4.64,NA,0.22,Health and Hygiene,194.14,OUT74T,2003,,Tier 1,Supermarket Type2,2071.09
FD959X,17.38,low,0.02,Baking Goods,47.1,OUT38S,2009,Small,Tier 1,Supermarket Type1,732.01
FD156A,13.98,regular,0.12,Dairy,232.83,OUT89S,1985,High,Tier 3,Supermarket Type3,3041.46
FD568W,17.33,low,0.13,Seafood,167.83,OUT63B,2005,High,Tier 1,Supermarket Type3,3525.61
FD841O,16.97,low,0.23,Breakfast,61.78,OUT76M,1992,Medium,Tier 3,Supermarket Type1,1402.5
FD773J,18.28,regular,0.2,Breads,117.83,OUT12S,1985,High,Tier 1,Supermarket Type1,1318.43
FD679N,20.25,regular,0.27,Hard Drinks,102.94,OUT65V,1985,Small,Tier 3,Grocery Store,590.66
FD250B,16.64,regular,0.24,Dairy,35.44,OUT94R,1987,High,Tier 3,Supermarket Type2,2736.63
FD174N,17.72,regular,0.31,Others,106.67,OUT11J,2000,Medium,Tier 3,Supermarket Type2,1521.37
FD421K,10.09,low,0.03,Starchy Foods,202.71,OUT53W,1988,Small,Tier 3,Supermarket Type1,1100.52
FD252P,5.81,low,0.08,Soft Drinks,147.36,OUT85Y,2009,Medium,Tier 3,Supermarket Type2,1681.49
FD589W,12.75,regular,0.15,Meat,46.8,OUT38A,1985,Small,Tier 1,Grocery Store,479.0
FD219W,14.74,regular,0.16,Starchy Foods,30.92,OUT59G,1991,Small,Tier 1,Supermarket Type3,2550.38
FD943B,4.75,NA,0.23,Household,251.72,OUT16E,1997,High,Tier 2,Supermarket Type1,1099.03
FD721E,18.96,regular,0.06,Snack Foods,209.31,OUT51D,1999,,Tier 3,Grocery Store,861.02
FD757A,18.94,low,0.15,Starchy Foods,130.1,OUT90J,1986,High,Tier 2,Supermarket Type1,1120.08
FD607C,17.31,low,0.03,Hard Drinks,224.23,OUT66M,1994,Medium,Tier 1,Supermarket Type2,1810.7
FD243U,12.78,low,0.4,Others,216.24,OUT61W,1998,High,Tier 2,Grocery Store,1274.61
FD917F,4.77,low,0.1,Dairy,130.08,OUT72U,2005,Small,Tier 3,Supermarket Type2,1599.24
FD816M,14.59,regular,0.16,Seafood,208.9,OUT18X,2009,Small,Tier 3,Grocery Store,573.13
FD646Q,13.67,low,0.1,Soft Drinks,74.31,OUT18M,1991,High,Tier 3,Supermarket Type3,3362.17
FD421W,19.39,regular,0.1,Baking Goods,185.68,OUT31M,1996,Small,Tier 1,Supermarket Type1,1037.04
FD575A,15.47,low,0.16,Others,171.75,OUT36K,2006,High,Tier 1,Supermarket Type3,3481.72
FD215O,6.52,low,0.28,Frozen Foods,170.75,OUT64P,2001,Small,Tier 2,Supermarket Type1,904.56
FD687W,7.24,low,0.36,Breads,72.55,OUT58H,1991,Medium,Tier 3,Supermarket Type3,2295.73
FD403T,13.06,regular,0.28,Baking Goods,235.11,OUT43L,1986,High,Tier 3,Grocery Store,934.37
FD401G,8.86,regular,0.1,Canned,129.06,OUT15G,1998,Small,Tier 2,Grocery Store,566.19
FD309R,,regular,0.33,Soft Drinks,98.12,OUT42G,1997,Small,Tier 2,Grocery Store,592.91
FD909F,4.63,low,0.09,Seafood,134.61,OUT95G,1990,Medium,Tier 3,Supermarket Type1,1127.38
FD194F,10.59,low,0.2,Canned,190.16,OUT85I,1990,Small,Tier 3,Grocery Store,642.68
FD275K,8.2,low,0.35,Frozen Foods,251.64,OUT79V,2008,High,Tier 2,Supermarket Type2,2931.38
FD995I,16.16,regular,0.38,Seafood,37.69,OUT41H,2001,Medium,Tier 1,Supermarket Type1,913.29
FD334K,14.81,regular,0.31,Canned,78.66,OUT67V,1985,Small,Tier 2,Supermarket Type3,1817.23
FD564E,9.68,regular,0.31,Seafood,63.0,OUT99D,1997,,Tier 1,Supermarket Type3,3400.34
FD980Y,11.1,low,0.38,Seafood,239.37,OUT11X,2009,High,Tier 1,Supermarket Type3,2761.11
FD960K,6.52,regular,0.36,Fruits and Vegetables,196.05,OUT33O,2005,Small,Tier 3,Supermarket Type1,1196.25
FD795Q,18.97,regular,0.2,Hard Drinks,228.32,OUT56A,2009,Small,Tier 2,Supermarket Type1,703.9
FD514K,5.67,regular,0.13,Breads,230.14,OUT29U,1987,High,Tier 2,Grocery Store,934.57
FD507D,16.29,low,0.13,Canned,236.88,OUT86C,2002,Medium,Tier 3,Supermarket Type1,1011.66
FD654S,8.66,low,0.34,Soft Drinks,174.08,OUT79B,1990,High,Tier 3,Supermarket Type3,3065.42
FD808U,,low,0.34,Dairy,142.99,OUT39Q,2002,Small,Tier 3,Supermarket Type2,1205.06
FD405M,9.78,regular,0.34,Starchy Foods,254.2,OUT53V,2004,High,Tier 1,Supermarket Type2,2121.17
FD741I,20.01,NA,0.27,Household,168.04,OUT74D,2009,Medium,Tier 2,Supermarket Type2,1477.45
FD340I,14.37,regular,0.23,Snack Foods,112.8,OUT61C,1997,Medium,Tier 1,Grocery Store,702.89
